Index,Date,Open,High,Low,Close,Adj Close,Volume
43,02/13/81,0.459821,0.459821,0.455357,0.455357,0.020494,2788800
44,02/17/81,0.466518,0.46875,0.466518,0.466518,0.020996,3068800
45,02/18/81,0.486607,0.491071,0.486607,0.486607,0.0219,4810400
46,02/19/81,0.459821,0.459821,0.457589,0.457589,0.020594,5577600
47,02/20/81,0.435268,0.435268,0.433036,0.433036,0.019489,6092800
48,02/23/81,0.439732,0.441964,0.439732,0.439732,0.019791,3528000
49,02/24/81,0.428571,0.428571,0.424107,0.424107,0.019087,4244800
50,02/25/81,0.450893,0.453125,0.450893,0.450893,0.020293,4872000
51,02/26/81,0.457589,0.459821,0.457589,0.457589,0.020594,2710400
52,02/27/81,0.473214,0.477679,0.473214,0.473214,0.021297,3690400
53,03/02/81,0.475446,0.477679,0.475446,0.475446,0.021398,2940000
54,03/03/81,0.470982,0.470982,0.46875,0.46875,0.021097,4043200
55,03/04/81,0.466518,0.466518,0.464286,0.464286,0.020896,3427200
56,03/05/81,0.464286,0.464286,0.462054,0.462054,0.020795,1344000
57,03/06/81,0.462054,0.462054,0.457589,0.457589,0.020594,2900800
58,03/09/81,0.424107,0.424107,0.421875,0.421875,0.018987,3830400
59,03/10/81,0.404018,0.404018,0.401786,0.401786,0.018083,7095200
60,03/11/81,0.390625,0.390625,0.386161,0.386161,0.01738,7464800
61,03/12/81,0.401786,0.404018,0.401786,0.401786,0.018083,14812000
62,03/13/81,0.399554,0.399554,0.397321,0.397321,0.017882,57825600
63,03/16/81,0.412946,0.417411,0.412946,0.412946,0.018585,9307200
64,03/17/81,0.433036,0.4375,0.433036,0.433036,0.019489,10936800
65,03/18/81,0.459821,0.464286,0.459821,0.459821,0.020695,9234400
66,03/19/81,0.457589,0.457589,0.455357,0.455357,0.020494,9452800
67,03/20/81,0.459821,0.464286,0.459821,0.459821,0.020695,3651200
68,03/23/81,0.477679,0.482143,0.477679,0.477679,0.021498,5504800
69,03/24/81,0.477679,0.477679,0.475446,0.475446,0.021398,7039200
70,03/25/81,0.470982,0.470982,0.466518,0.466518,0.020996,1764000
71,03/26/81,0.459821,0.459821,0.457589,0.457589,0.020594,3068800
72,03/27/81,0.444196,0.444196,0.441964,0.441964,0.019891,3063200
73,03/30/81,0.441964,0.446429,0.441964,0.441964,0.019891,2475200
74,03/31/81,0.441964,0.441964,0.4375,0.4375,0.01969,3998400
75,04/01/81,0.435268,0.435268,0.433036,0.433036,0.019489,8517600
76,04/02/81,0.470982,0.473214,0.470982,0.470982,0.021197,7851200
77,04/03/81,0.473214,0.475446,0.473214,0.473214,0.021297,4121600
78,04/06/81,0.466518,0.466518,0.464286,0.464286,0.020896,5700800
79,04/07/81,0.462054,0.462054,0.459821,0.459821,0.020695,2671200
80,04/08/81,0.482143,0.486607,0.482143,0.482143,0.021699,5488000
81,04/09/81,0.491071,0.493304,0.491071,0.491071,0.022101,3124800
82,04/10/81,0.497768,0.5,0.497768,0.497768,0.022403,8366400
83,04/13/81,0.497768,0.5,0.497768,0.497768,0.022403,4015200
84,04/14/81,0.497768,0.5,0.497768,0.497768,0.022403,1663200
85,04/15/81,0.475446,0.475446,0.473214,0.473214,0.021297,8512000
86,04/16/81,0.448661,0.448661,0.446429,0.446429,0.020092,5969600
87,04/20/81,0.459821,0.462054,0.459821,0.459821,0.020695,8836800
88,04/21/81,0.491071,0.493304,0.491071,0.491071,0.022101,7134400
89,04/22/81,0.508929,0.511161,0.508929,0.508929,0.022905,4748800
90,04/23/81,0.522321,0.524554,0.522321,0.522321,0.023508,14504000
91,04/24/81,0.522321,0.522321,0.517857,0.517857,0.023307,8764000
92,04/27/81,0.515625,0.515625,0.513393,0.513393,0.023106,9632000
93,04/28/81,0.506696,0.506696,0.504464,0.504464,0.022704,8047200
94,04/29/81,0.5,0.5,0.497768,0.497768,0.022403,3410400
95,04/30/81,0.506696,0.511161,0.506696,0.506696,0.022804,3152800
96,05/01/81,0.506696,0.511161,0.506696,0.506696,0.022804,4138400
97,05/04/81,0.506696,0.506696,0.504464,0.504464,0.022704,3612000
98,05/05/81,0.504464,0.504464,0.502232,0.502232,0.022603,4384800
99,05/06/81,0.491071,0.491071,0.488839,0.488839,0.022001,4737600
100,05/07/81,0.495536,0.497768,0.495536,0.495536,0.022302,2340800
101,05/08/81,0.5,0.502232,0.5,0.5,0.022503,1976800
102,05/11/81,0.491071,0.491071,0.488839,0.488839,0.022001,2984800
103,05/12/81,0.488839,0.495536,0.488839,0.488839,0.022001,1064000
104,05/13/81,0.488839,0.493304,0.486607,0.486607,0.0219,1226400
105,05/14/81,0.484375,0.484375,0.479911,0.479911,0.021599,1232000
106,05/15/81,0.491071,0.497768,0.491071,0.491071,0.022101,1226400
107,05/18/81,0.5,0.504464,0.5,0.5,0.022503,1041600
108,05/19/81,0.493304,0.493304,0.491071,0.491071,0.022101,6356000
109,05/20/81,0.506696,0.511161,0.506696,0.506696,0.022804,3320800
110,05/21/81,0.535714,0.537946,0.535714,0.535714,0.02411,8052800
111,05/22/81,0.560268,0.564732,0.560268,0.560268,0.025215,7856800
112,05/26/81,0.560268,0.560268,0.558036,0.558036,0.025115,21336000
113,05/27/81,0.589286,0.591518,0.589286,0.589286,0.026521,37374400
114,05/28/81,0.589286,0.591518,0.589286,0.589286,0.026521,18496800
115,05/29/81,0.591518,0.59375,0.591518,0.591518,0.026622,14845600
116,06/01/81,0.591518,0.59375,0.591518,0.591518,0.026622,12812800
117,06/02/81,0.564732,0.564732,0.5625,0.5625,0.025316,10108000
118,06/03/81,0.5625,0.566964,0.5625,0.5625,0.025316,9861600
119,06/04/81,0.573661,0.575893,0.573661,0.573661,0.025818,14016800
120,06/05/81,0.566964,0.566964,0.564732,0.564732,0.025416,14420000
121,06/08/81,0.546875,0.546875,0.544643,0.544643,0.024512,23374400
122,06/09/81,0.555804,0.558036,0.555804,0.555804,0.025014,29898400
123,06/10/81,0.5625,0.569196,0.5625,0.5625,0.025316,6305600
124,06/11/81,0.587054,0.589286,0.587054,0.587054,0.026421,9744000
125,06/12/81,0.582589,0.582589,0.580357,0.580357,0.02612,6451200
126,06/15/81,0.580357,0.580357,0.578125,0.578125,0.026019,35940800
127,06/16/81,0.569196,0.569196,0.566964,0.566964,0.025517,9312800
128,06/17/81,0.560268,0.560268,0.558036,0.558036,0.025115,6893600
129,06/18/81,0.558036,0.560268,0.555804,0.555804,0.025014,5762400
130,06/19/81,0.542411,0.542411,0.540179,0.540179,0.024311,6876800
131,06/22/81,0.522321,0.522321,0.520089,0.520089,0.023407,2710400
132,06/23/81,0.529018,0.533482,0.529018,0.529018,0.023809,3757600
133,06/24/81,0.520089,0.520089,0.515625,0.515625,0.023206,5756800
134,06/25/81,0.526786,0.529018,0.526786,0.526786,0.023708,6064800
135,06/26/81,0.524554,0.524554,0.520089,0.520089,0.023407,5947200
136,06/29/81,0.506696,0.506696,0.502232,0.502232,0.022603,2648800
137,06/30/81,0.466518,0.466518,0.464286,0.464286,0.020896,8976800
138,07/01/81,0.462054,0.462054,0.459821,0.459821,0.020695,42616000
139,07/02/81,0.459821,0.462054,0.459821,0.459821,0.020695,7571200
140,07/06/81,0.448661,0.448661,0.444196,0.444196,0.019991,4132800
141,07/07/81,0.448661,0.453125,0.448661,0.448661,0.020192,3959200
142,07/08/81,0.466518,0.46875,0.466518,0.466518,0.020996,4155200
143,07/09/81,0.433036,0.433036,0.430804,0.430804,0.019389,8220800
144,07/10/81,0.399554,0.399554,0.397321,0.397321,0.017882,13792800
145,07/13/81,0.40625,0.408482,0.40625,0.40625,0.018284,11435200
146,07/14/81,0.424107,0.428571,0.424107,0.424107,0.019087,4944800
147,07/15/81,0.435268,0.4375,0.435268,0.435268,0.01959,2738400
148,07/16/81,0.446429,0.450893,0.446429,0.446429,0.020092,3808000
149,07/17/81,0.462054,0.464286,0.462054,0.462054,0.020795,4956000
150,07/20/81,0.433036,0.433036,0.430804,0.430804,0.019389,5913600
151,07/21/81,0.430804,0.430804,0.428571,0.428571,0.019288,7985600
152,07/22/81,0.408482,0.408482,0.404018,0.404018,0.018183,5667200
153,07/23/81,0.415179,0.417411,0.415179,0.415179,0.018685,8612800
154,07/24/81,0.428571,0.430804,0.428571,0.428571,0.019288,7212800
155,07/27/81,0.446429,0.448661,0.446429,0.446429,0.020092,4334400
156,07/28/81,0.433036,0.433036,0.430804,0.430804,0.019389,5712000
157,07/29/81,0.426339,0.426339,0.424107,0.424107,0.019087,3875200
158,07/30/81,0.439732,0.444196,0.439732,0.439732,0.019791,2475200
159,07/31/81,0.446429,0.448661,0.446429,0.446429,0.020092,2738400
160,08/03/81,0.446429,0.446429,0.441964,0.441964,0.019891,3108000
161,08/04/81,0.448661,0.450893,0.448661,0.448661,0.020192,7918400
162,08/05/81,0.462054,0.464286,0.462054,0.462054,0.020795,4373600
163,08/06/81,0.453125,0.453125,0.450893,0.450893,0.020293,2632000
164,08/07/81,0.450893,0.453125,0.450893,0.450893,0.020293,2301600
165,08/11/81,0.441964,0.441964,0.4375,0.4375,0.01969,17864000
166,08/12/81,0.430804,0.430804,0.428571,0.428571,0.019288,6568800
167,08/13/81,0.417411,0.417411,0.415179,0.415179,0.018685,6871200
168,08/14/81,0.412946,0.412946,0.408482,0.408482,0.018384,6048000
169,08/17/81,0.399554,0.399554,0.395089,0.395089,0.017781,4726400
170,08/18/81,0.390625,0.390625,0.386161,0.386161,0.01738,4250400
171,08/19/81,0.386161,0.386161,0.381696,0.381696,0.017179,5168800
172,08/20/81,0.386161,0.388393,0.386161,0.386161,0.01738,4278400
173,08/21/81,0.363839,0.363839,0.359375,0.359375,0.016174,10477600
174,08/24/81,0.339286,0.339286,0.337054,0.337054,0.015169,5768000
175,08/25/81,0.345982,0.348214,0.345982,0.345982,0.015571,10175200
176,08/26/81,0.341518,0.341518,0.339286,0.339286,0.01527,8400000
177,08/27/81,0.341518,0.34375,0.341518,0.341518,0.01537,6479200
178,08/28/81,0.359375,0.361607,0.359375,0.359375,0.016174,9508800
179,08/31/81,0.359375,0.361607,0.359375,0.359375,0.016174,10236800
180,09/01/81,0.381696,0.383929,0.381696,0.381696,0.017179,9256800
181,09/02/81,0.388393,0.390625,0.388393,0.388393,0.01748,4844000
182,09/03/81,0.372768,0.372768,0.368304,0.368304,0.016576,9368800
183,09/04/81,0.366071,0.366071,0.363839,0.363839,0.016375,3813600
184,09/08/81,0.354911,0.354911,0.352679,0.352679,0.015873,6361600
185,09/09/81,0.352679,0.354911,0.352679,0.352679,0.015873,7632800
186,09/10/81,0.354911,0.357143,0.354911,0.354911,0.015973,8702400
187,09/11/81,0.352679,0.352679,0.350446,0.350446,0.015772,4384800
188,09/14/81,0.341518,0.341518,0.339286,0.339286,0.01527,6921600
189,09/15/81,0.332589,0.332589,0.330357,0.330357,0.014868,4877600
190,09/16/81,0.325893,0.325893,0.323661,0.323661,0.014567,4838400
191,09/17/81,0.316964,0.316964,0.314732,0.314732,0.014165,4844000
192,09/18/81,0.316964,0.319196,0.316964,0.316964,0.014265,6580000
193,09/21/81,0.319196,0.321429,0.319196,0.319196,0.014366,12258400
194,09/22/81,0.303571,0.303571,0.301339,0.301339,0.013562,11855200
195,09/23/81,0.299107,0.299107,0.294643,0.294643,0.013261,7050400
196,09/24/81,0.294643,0.294643,0.292411,0.292411,0.01316,4575200
197,09/25/81,0.258929,0.258929,0.254464,0.254464,0.011452,8652000
198,09/28/81,0.256696,0.258929,0.256696,0.256696,0.011553,22932000
199,09/29/81,0.270089,0.272321,0.270089,0.270089,0.012156,23671200
200,09/30/81,0.272321,0.274554,0.272321,0.272321,0.012256,12499200
201,10/01/81,0.272321,0.274554,0.272321,0.272321,0.012256,15282400
202,10/02/81,0.294643,0.296875,0.294643,0.294643,0.013261,11261600
203,10/05/81,0.303571,0.308036,0.303571,0.303571,0.013663,10774400
204,10/06/81,0.303571,0.303571,0.301339,0.301339,0.013562,7089600
205,10/07/81,0.319196,0.323661,0.319196,0.319196,0.014366,9710400
206,10/08/81,0.330357,0.332589,0.330357,0.330357,0.014868,7772800
207,10/09/81,0.332589,0.337054,0.332589,0.332589,0.014968,13630400
208,10/12/81,0.34375,0.345982,0.34375,0.34375,0.015471,6837600
209,10/13/81,0.34375,0.348214,0.34375,0.34375,0.015471,11048800
210,10/14/81,0.325893,0.325893,0.323661,0.323661,0.014567,7744800
211,10/15/81,0.330357,0.332589,0.330357,0.330357,0.014868,7358400
212,10/16/81,0.328125,0.328125,0.325893,0.325893,0.014667,9116800
213,10/19/81,0.332589,0.334821,0.332589,0.332589,0.014968,5146400
214,10/20/81,0.350446,0.352679,0.350446,0.350446,0.015772,8932000
215,10/21/81,0.350446,0.352679,0.350446,0.350446,0.015772,19224800
216,10/22/81,0.350446,0.350446,0.348214,0.348214,0.015672,8069600
217,10/23/81,0.341518,0.341518,0.339286,0.339286,0.01527,6977600
218,10/26/81,0.339286,0.341518,0.339286,0.339286,0.01527,6820800
219,10/27/81,0.345982,0.350446,0.345982,0.345982,0.015571,21397600
220,10/28/81,0.357143,0.359375,0.357143,0.357143,0.016074,11043200
221,10/29/81,0.354911,0.354911,0.352679,0.352679,0.015873,7621600
222,10/30/81,0.357143,0.359375,0.357143,0.357143,0.016074,13182400
223,11/02/81,0.357143,0.359375,0.357143,0.357143,0.016074,9228800
224,11/03/81,0.354911,0.354911,0.352679,0.352679,0.015873,7095200
225,11/04/81,0.345982,0.345982,0.34375,0.34375,0.015471,5952800
226,11/05/81,0.321429,0.321429,0.319196,0.319196,0.014366,5840800
227,11/06/81,0.321429,0.323661,0.321429,0.321429,0.014466,6148800
228,11/09/81,0.325893,0.328125,0.325893,0.325893,0.014667,5096000
229,11/10/81,0.328125,0.330357,0.328125,0.328125,0.014768,4188800
230,11/11/81,0.337054,0.339286,0.337054,0.337054,0.015169,6860000
231,11/12/81,0.348214,0.350446,0.348214,0.348214,0.015672,9979200
232,11/13/81,0.325893,0.325893,0.323661,0.323661,0.014567,5252800
233,11/16/81,0.321429,0.321429,0.319196,0.319196,0.014366,5639200
234,11/17/81,0.325893,0.328125,0.325893,0.325893,0.014667,8853600
235,11/18/81,0.337054,0.339286,0.337054,0.337054,0.015169,7285600
236,11/19/81,0.337054,0.339286,0.337054,0.337054,0.015169,10001600
237,11/20/81,0.339286,0.341518,0.339286,0.339286,0.01527,9525600
238,11/23/81,0.328125,0.328125,0.323661,0.323661,0.014567,5740000
239,11/24/81,0.323661,0.323661,0.321429,0.321429,0.014466,5538400
240,11/25/81,0.328125,0.330357,0.328125,0.328125,0.014768,13137600
241,11/27/81,0.337054,0.339286,0.337054,0.337054,0.015169,9312800
242,11/30/81,0.334821,0.334821,0.332589,0.332589,0.014968,5992000
243,12/01/81,0.332589,0.334821,0.332589,0.332589,0.014968,5846400
244,12/02/81,0.334821,0.337054,0.334821,0.334821,0.015069,9391200
245,12/03/81,0.332589,0.332589,0.330357,0.330357,0.014868,5107200
246,12/04/81,0.339286,0.341518,0.339286,0.339286,0.01527,34288800
247,12/07/81,0.341518,0.34375,0.341518,0.341518,0.01537,14823200
248,12/08/81,0.339286,0.339286,0.334821,0.334821,0.015069,12656000
249,12/09/81,0.337054,0.339286,0.337054,0.337054,0.015169,8568000
250,12/10/81,0.337054,0.339286,0.337054,0.337054,0.015169,9352000
251,12/11/81,0.337054,0.339286,0.334821,0.334821,0.015069,19023200
252,12/14/81,0.328125,0.328125,0.323661,0.323661,0.014567,6311200
253,12/15/81,0.332589,0.334821,0.332589,0.332589,0.014968,7828800
254,12/16/81,0.348214,0.350446,0.348214,0.348214,0.015672,16363200
255,12/17/81,0.377232,0.379464,0.377232,0.377232,0.016978,12863200
256,12/18/81,0.408482,0.410714,0.408482,0.408482,0.018384,17931200
257,12/21/81,0.392857,0.392857,0.390625,0.390625,0.01758,14100800
258,12/22/81,0.397321,0.399554,0.397321,0.397321,0.017882,13456800
259,12/23/81,0.390625,0.390625,0.388393,0.388393,0.01748,7224000
260,12/24/81,0.390625,0.392857,0.390625,0.390625,0.01758,7229600
261,12/28/81,0.377232,0.377232,0.372768,0.372768,0.016777,9144800
262,12/29/81,0.379464,0.383929,0.379464,0.379464,0.017078,6059200
263,12/30/81,0.395089,0.397321,0.395089,0.395089,0.017781,8047200
264,12/31/81,0.395089,0.397321,0.395089,0.395089,0.017781,13664000
265,01/04/82,0.395089,0.395089,0.392857,0.392857,0.017681,17813600
266,01/05/82,0.377232,0.377232,0.372768,0.372768,0.016777,8960000
267,01/06/82,0.370536,0.370536,0.368304,0.368304,0.016576,16520000
268,01/07/82,0.34375,0.34375,0.339286,0.339286,0.01527,17511200
269,01/08/82,0.354911,0.357143,0.354911,0.354911,0.015973,14151200
270,01/11/82,0.334821,0.334821,0.332589,0.332589,0.014968,8332800
271,01/12/82,0.323661,0.323661,0.321429,0.321429,0.014466,14980000
272,01/13/82,0.321429,0.321429,0.319196,0.319196,0.014366,10438400
273,01/14/82,0.334821,0.337054,0.334821,0.334821,0.015069,6428800
274,01/15/82,0.357143,0.361607,0.357143,0.357143,0.016074,11676000
275,01/18/82,0.363839,0.368304,0.363839,0.363839,0.016375,7000000
276,01/19/82,0.359375,0.359375,0.354911,0.354911,0.015973,13876800
277,01/20/82,0.361607,0.363839,0.361607,0.361607,0.016274,6456800
278,01/21/82,0.368304,0.370536,0.368304,0.368304,0.016576,8332800
279,01/22/82,0.370536,0.372768,0.370536,0.370536,0.016676,6064800
280,01/25/82,0.361607,0.361607,0.359375,0.359375,0.016174,11177600
281,01/26/82,0.350446,0.350446,0.345982,0.345982,0.015571,5303200
282,01/27/82,0.348214,0.352679,0.348214,0.348214,0.015672,7840000
283,01/28/82,0.359375,0.361607,0.359375,0.359375,0.016174,9900800
284,01/29/82,0.363839,0.366071,0.363839,0.363839,0.016375,13288800
285,02/01/82,0.363839,0.363839,0.359375,0.359375,0.016174,9632000
286,02/02/82,0.361607,0.366071,0.361607,0.361607,0.016274,13568800
287,02/03/82,0.361607,0.363839,0.361607,0.361607,0.016274,7868000
288,02/04/82,0.354911,0.354911,0.352679,0.352679,0.015873,5510400
289,02/05/82,0.352679,0.354911,0.352679,0.352679,0.015873,10074400
290,02/08/82,0.332589,0.332589,0.330357,0.330357,0.014868,7924000
291,02/09/82,0.330357,0.332589,0.330357,0.330357,0.014868,14476000
292,02/10/82,0.334821,0.337054,0.334821,0.334821,0.015069,9699200
293,02/11/82,0.332589,0.332589,0.330357,0.330357,0.014868,6132000
294,02/12/82,0.334821,0.337054,0.334821,0.334821,0.015069,4911200
295,02/16/82,0.330357,0.330357,0.328125,0.328125,0.014768,8579200
296,02/17/82,0.332589,0.334821,0.332589,0.332589,0.014968,6395200
297,02/18/82,0.337054,0.339286,0.337054,0.337054,0.015169,7095200
298,02/19/82,0.337054,0.337054,0.334821,0.334821,0.015069,3399200
299,02/22/82,0.332589,0.332589,0.330357,0.330357,0.014868,6658400
300,02/23/82,0.328125,0.328125,0.325893,0.325893,0.014667,8635200
301,02/24/82,0.328125,0.330357,0.328125,0.328125,0.014768,9486400
302,02/25/82,0.328125,0.328125,0.325893,0.325893,0.014667,7700000
303,02/26/82,0.325893,0.328125,0.325893,0.325893,0.014667,4356800
304,03/01/82,0.328125,0.330357,0.328125,0.328125,0.014768,8825600
305,03/02/82,0.328125,0.330357,0.328125,0.328125,0.014768,8702400
306,03/03/82,0.328125,0.330357,0.328125,0.328125,0.014768,5913600
307,03/04/82,0.323661,0.323661,0.321429,0.321429,0.014466,9592800
308,03/05/82,0.299107,0.299107,0.296875,0.296875,0.013361,11328800
309,03/08/82,0.294643,0.294643,0.292411,0.292411,0.01316,8786400
310,03/09/82,0.294643,0.296875,0.294643,0.294643,0.013261,13126400
311,03/10/82,0.292411,0.292411,0.290179,0.290179,0.01306,21733600
312,03/11/82,0.290179,0.294643,0.290179,0.290179,0.01306,5644800
313,03/12/82,0.274554,0.274554,0.272321,0.272321,0.012256,11636800
314,03/15/82,0.272321,0.272321,0.270089,0.270089,0.012156,12840800
315,03/16/82,0.267857,0.267857,0.265625,0.265625,0.011955,11788000
316,03/17/82,0.254464,0.254464,0.252232,0.252232,0.011352,12622400
317,03/18/82,0.272321,0.274554,0.272321,0.272321,0.012256,14084000
318,03/19/82,0.296875,0.299107,0.296875,0.296875,0.013361,16452800
319,03/22/82,0.319196,0.321429,0.319196,0.319196,0.014366,17298400
320,03/23/82,0.316964,0.316964,0.314732,0.314732,0.014165,13988800
321,03/24/82,0.299107,0.299107,0.296875,0.296875,0.013361,12902400
322,03/25/82,0.296875,0.296875,0.294643,0.294643,0.013261,21028000
323,03/26/82,0.292411,0.292411,0.290179,0.290179,0.01306,12695200
324,03/29/82,0.296875,0.299107,0.296875,0.296875,0.013361,16900800
325,03/30/82,0.301339,0.303571,0.301339,0.301339,0.013562,19488000
326,03/31/82,0.301339,0.303571,0.301339,0.301339,0.013562,12538400
327,04/01/82,0.316964,0.319196,0.316964,0.316964,0.014265,14784000
328,04/02/82,0.316964,0.319196,0.316964,0.316964,0.014265,21201600
329,04/05/82,0.316964,0.319196,0.316964,0.316964,0.014265,21660800
330,04/06/82,0.316964,0.316964,0.314732,0.314732,0.014165,17897600
331,04/07/82,0.3125,0.3125,0.310268,0.310268,0.013964,7274400
332,04/08/82,0.3125,0.314732,0.3125,0.3125,0.014064,5997600
333,04/12/82,0.3125,0.314732,0.310268,0.310268,0.013964,11076800
334,04/13/82,0.287946,0.287946,0.285714,0.285714,0.012859,21324800
335,04/14/82,0.287946,0.290179,0.287946,0.287946,0.012959,28397600
336,04/15/82,0.292411,0.294643,0.292411,0.292411,0.01316,41070400
337,04/16/82,0.301339,0.303571,0.301339,0.301339,0.013562,26012000
338,04/19/82,0.299107,0.299107,0.294643,0.294643,0.013261,10320800
339,04/20/82,0.283482,0.283482,0.28125,0.28125,0.012658,20137600
340,04/21/82,0.28125,0.28125,0.279018,0.279018,0.012557,18256000
341,04/22/82,0.276786,0.276786,0.274554,0.274554,0.012357,13148800
342,04/23/82,0.274554,0.276786,0.274554,0.274554,0.012357,12073600
343,04/26/82,0.28125,0.283482,0.28125,0.28125,0.012658,14481600
344,04/27/82,0.274554,0.274554,0.272321,0.272321,0.012256,17567200
345,04/28/82,0.263393,0.263393,0.261161,0.261161,0.011754,24808000
346,04/29/82,0.261161,0.263393,0.261161,0.261161,0.011754,20557600
347,04/30/82,0.263393,0.265625,0.263393,0.263393,0.011854,69350400
348,05/03/82,0.272321,0.274554,0.272321,0.272321,0.012256,20675200
349,05/04/82,0.28125,0.283482,0.28125,0.28125,0.012658,18496800
350,05/05/82,0.28125,0.28125,0.276786,0.276786,0.012457,13484800
351,05/06/82,0.285714,0.287946,0.285714,0.285714,0.012859,18866400
352,05/07/82,0.290179,0.292411,0.290179,0.290179,0.01306,21179200
353,05/10/82,0.287946,0.287946,0.285714,0.285714,0.012859,7901600
354,05/11/82,0.279018,0.279018,0.276786,0.276786,0.012457,25754400
355,05/12/82,0.272321,0.272321,0.270089,0.270089,0.012156,17752000
356,05/13/82,0.272321,0.274554,0.272321,0.272321,0.012256,13613600
357,05/14/82,0.265625,0.265625,0.261161,0.261161,0.011754,23934400
358,05/17/82,0.258929,0.258929,0.256696,0.256696,0.011553,19051200
359,05/18/82,0.254464,0.254464,0.252232,0.252232,0.011352,30508800
360,05/19/82,0.252232,0.252232,0.25,0.25,0.011251,18821600
361,05/20/82,0.252232,0.254464,0.252232,0.252232,0.011352,6904800
362,05/21/82,0.254464,0.256696,0.254464,0.254464,0.011452,9710400
363,05/24/82,0.256696,0.258929,0.256696,0.256696,0.011553,7996800
364,05/25/82,0.256696,0.258929,0.256696,0.256696,0.011553,12891200
365,05/26/82,0.256696,0.256696,0.254464,0.254464,0.011452,10819200
366,05/27/82,0.252232,0.252232,0.25,0.25,0.011251,7812000
367,05/28/82,0.25,0.252232,0.25,0.25,0.011251,4799200
368,06/01/82,0.247768,0.247768,0.245536,0.245536,0.011051,11900000
369,06/02/82,0.25,0.252232,0.25,0.25,0.011251,8226400
370,06/03/82,0.245536,0.245536,0.241071,0.241071,0.01085,9940000
371,06/04/82,0.236607,0.236607,0.234375,0.234375,0.010548,9419200
372,06/07/82,0.234375,0.236607,0.234375,0.234375,0.010548,9290400
373,06/08/82,0.234375,0.234375,0.232143,0.232143,0.010448,7851200
374,06/09/82,0.229911,0.229911,0.227679,0.227679,0.010247,8461600
375,06/10/82,0.229911,0.232143,0.229911,0.229911,0.010347,8601600
376,06/11/82,0.238839,0.241071,0.238839,0.238839,0.010749,13658400
